flow_id,flow_name,step_no,step_name,surface_doc,route,ui_action,operation_id,operation_kind,event_name,fixture_id,entry_condition,success_state,recoverable_error,resume_rule,postcondition,assertion,test_id
90.02,Onboarding do pierwszej wartości,2,Identyfikacja firmy,03-dostep-rejestracja-onboarding/powierzchnie-auth/auth-07-identyfikacja-firmy.md,/auth/company,"Na powierzchni „Identyfikacja firmy” użytkownik uruchamia `company.lookup`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",company.lookup,query,e2e_90_02_02_company_lookup,fixtures/e2e/90-02/02-identyfikacja-firmy.json,Warunek domenowy onboarding do pierwszej warto ci identyfikacja firmy: Aktor posiada `company.read`; fixture ładuje request `fixtures/api/company.lookup.request.json` i stan domeny wymagany dla kroku 2 procesu 90.02. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CompanyLookupResponse` ma operationId `company.lookup`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Identyfikacja firmy” bez zamiany null na zero.","Odzyskanie kroku onboarding do pierwszej warto ci identyfikacja firmy: `ONBOARDING_FIRST_VALUE_BLOCKED` dla kroku 2: zachowaj niesekretne dane formularza i route `/auth/company`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia onboarding do pierwszej warto ci identyfikacja firmy: Checkpoint `E2E_90_02_02_identyfikacja-firmy` zapisuje zakończony step_no=2, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `company.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Identyfikacja firmy” obowiązuje domenowy warunek: operacja `company.lookup` jest widoczna w audycie, fixture response `fixtures/api/company.lookup.response.json` przechodzi walidację schema, a następna powierzchnia „Karta pilotażu” jest osiągalna wyłącznie zgodnie z procesem 90.02.","Asercja domenowa onboarding do pierwszej warto ci identyfikacja firmy: Sprawdź operation kind `query`, capability `company.read`, schema request/response, expected event `e2e_90_02_02_company_lookup`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `ONBOARDING_FIRST_VALUE_BLOCKED` w kontrolowanym scenariuszu błędu.",E2E_90_02_02_identyfikacja-firmy
90.02,Onboarding do pierwszej wartości,3,Karta pilotażu,17-subskrypcja-i-platnosci/70-09-pilot-do-abonamentu.md,/app/billing/pilot-do-abonamentu,"Na powierzchni „Karta pilotażu” użytkownik uruchamia `billing.pilot.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",billing.pilot.read,query,e2e_90_02_03_billing_pilot_read,fixtures/e2e/90-02/03-karta-pilota-u.json,Warunek domenowy onboarding do pierwszej warto ci karta pilota u: Aktor posiada `billing.read`; fixture ładuje request `fixtures/api/billing.pilot.read.request.json` i stan domeny wymagany dla kroku 3 procesu 90.02. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `BillingPilotReadResponse` ma operationId `billing.pilot.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Karta pilotażu” bez zamiany null na zero.","Odzyskanie kroku onboarding do pierwszej warto ci karta pilota u: `ONBOARDING_FIRST_VALUE_BLOCKED` dla kroku 3: zachowaj niesekretne dane formularza i route `/app/billing/pilot-do-abonamentu`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia onboarding do pierwszej warto ci karta pilota u: Checkpoint `E2E_90_02_03_karta-pilotazu` zapisuje zakończony step_no=3, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `billing.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Karta pilotażu” obowiązuje domenowy warunek: operacja `billing.pilot.read` jest widoczna w audycie, fixture response `fixtures/api/billing.pilot.read.response.json` przechodzi walidację schema, a następna powierzchnia „Integracja” jest osiągalna wyłącznie zgodnie z procesem 90.02.","Asercja domenowa onboarding do pierwszej warto ci karta pilota u: Sprawdź operation kind `query`, capability `billing.read`, schema request/response, expected event `e2e_90_02_03_billing_pilot_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `ONBOARDING_FIRST_VALUE_BLOCKED` w kontrolowanym scenariuszu błędu.",E2E_90_02_03_karta-pilotazu
90.02,Onboarding do pierwszej wartości,4,Integracja,13-integracje-i-synchronizacja/40-02-kreator-polaczenia.md,/app/integrations/kreator-polaczenia,Na powierzchni „Integracja” użytkownik uruchamia `integrations.connection.create`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,integrations.connection.create,command,e2e_90_02_04_integrations_connection_create,fixtures/e2e/90-02/04-integracja.json,Warunek domenowy onboarding do pierwszej warto ci integracja: Aktor posiada `integrations.write`; fixture ładuje request `fixtures/api/integrations.connection.create.request.json` i stan domeny wymagany dla kroku 4 procesu 90.02. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `integrations.connection.create`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Dane częściowe”.","Odzyskanie kroku onboarding do pierwszej warto ci integracja: `ONBOARDING_FIRST_VALUE_BLOCKED` dla kroku 4: zachowaj niesekretne dane formularza i route `/app/integrations/kreator-polaczenia`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia onboarding do pierwszej warto ci integracja: Checkpoint `E2E_90_02_04_integracja` zapisuje zakończony step_no=4, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `integrations.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Integracja” obowiązuje domenowy warunek: operacja `integrations.connection.create` jest widoczna w audycie, fixture response `fixtures/api/integrations.connection.create.response.json` przechodzi walidację schema, a następna powierzchnia „Dane częściowe” jest osiągalna wyłącznie zgodnie z procesem 90.02.","Asercja domenowa onboarding do pierwszej warto ci integracja: Sprawdź operation kind `command`, capability `integrations.write`, schema request/response, expected event `e2e_90_02_04_integrations_connection_create`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `ONBOARDING_FIRST_VALUE_BLOCKED` w kontrolowanym scenariuszu błędu.",E2E_90_02_04_integracja
90.02,Onboarding do pierwszej wartości,5,Dane częściowe,14-jakosc-danych-i-integralnosc/41-01-centrum-jakosci.md,/app/data-quality/centrum-jakosci,"Na powierzchni „Dane częściowe” użytkownik uruchamia `data-quality.readiness.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",data-quality.readiness.read,query,e2e_90_02_05_data_quality_readiness_read,fixtures/e2e/90-02/05-dane-cz-ciowe.json,Warunek domenowy onboarding do pierwszej warto ci dane cz ciowe: Aktor posiada `data-quality.read`; fixture ładuje request `fixtures/api/data-quality.readiness.read.request.json` i stan domeny wymagany dla kroku 5 procesu 90.02. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DataQualityReadinessReadResponse` ma operationId `data-quality.readiness.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Dane częściowe” bez zamiany null na zero.","Odzyskanie kroku onboarding do pierwszej warto ci dane cz ciowe: `ONBOARDING_FIRST_VALUE_BLOCKED` dla kroku 5: zachowaj niesekretne dane formularza i route `/app/data-quality/centrum-jakosci`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia onboarding do pierwszej warto ci dane cz ciowe: Checkpoint `E2E_90_02_05_dane-czesciowe` zapisuje zakończony step_no=5, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `data-quality.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Dane częściowe” obowiązuje domenowy warunek: operacja `data-quality.readiness.read` jest widoczna w audycie, fixture response `fixtures/api/data-quality.readiness.read.response.json` przechodzi walidację schema, a następna powierzchnia „Pierwszy insight” jest osiągalna wyłącznie zgodnie z procesem 90.02.","Asercja domenowa onboarding do pierwszej warto ci dane cz ciowe: Sprawdź operation kind `query`, capability `data-quality.read`, schema request/response, expected event `e2e_90_02_05_data_quality_readiness_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `ONBOARDING_FIRST_VALUE_BLOCKED` w kontrolowanym scenariuszu błędu.",E2E_90_02_05_dane-czesciowe
90.02,Onboarding do pierwszej wartości,6,Pierwszy insight,07-centrum-dowodzenia/30-11-rekomendacje-ai-skrot.md,/app/command-center/rekomendacje-ai-skrot,"Na powierzchni „Pierwszy insight” użytkownik uruchamia `command-center.ai-recommendations.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",command-center.ai-recommendations.read,query,e2e_90_02_06_command_center_ai_recommendations_read,fixtures/e2e/90-02/06-pierwszy-insight.json,Warunek domenowy onboarding do pierwszej warto ci pierwszy insight: Aktor posiada `analytics.read`; fixture ładuje request `fixtures/api/command-center.ai-recommendations.read.request.json` i stan domeny wymagany dla kroku 6 procesu 90.02. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CommandCenterAiRecommendationsReadResponse` ma operationId `command-center.ai-recommendations.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Pierwszy insight” bez zamiany null na zero.","Odzyskanie kroku onboarding do pierwszej warto ci pierwszy insight: `ONBOARDING_FIRST_VALUE_BLOCKED` dla kroku 6: zachowaj niesekretne dane formularza i route `/app/command-center/rekomendacje-ai-skrot`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia onboarding do pierwszej warto ci pierwszy insight: Checkpoint `E2E_90_02_06_pierwszy-insight` zapisuje zakończony step_no=6, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `analytics.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Pierwszy insight” obowiązuje domenowy warunek: operacja `command-center.ai-recommendations.read` jest widoczna w audycie, fixture response `fixtures/api/command-center.ai-recommendations.read.response.json` przechodzi walidację schema, a następna powierzchnia „Rekomendacja” jest osiągalna wyłącznie zgodnie z procesem 90.02.","Asercja domenowa onboarding do pierwszej warto ci pierwszy insight: Sprawdź operation kind `query`, capability `analytics.read`, schema request/response, expected event `e2e_90_02_06_command_center_ai_recommendations_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `ONBOARDING_FIRST_VALUE_BLOCKED` w kontrolowanym scenariuszu błędu.",E2E_90_02_06_pierwszy-insight
90.02,Onboarding do pierwszej wartości,7,Rekomendacja,18-wsparcie-marketingowe-decyzje-dzialania/80-03-rekomendacje.md,/app/decisions/rekomendacje,"Na powierzchni „Rekomendacja” użytkownik uruchamia `decisions.recommendation.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.recommendation.read,query,e2e_90_02_07_decisions_recommendation_read,fixtures/e2e/90-02/07-rekomendacja.json,Warunek domenowy onboarding do pierwszej warto ci rekomendacja: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.recommendation.read.request.json` i stan domeny wymagany dla kroku 7 procesu 90.02. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsRecommendationReadResponse` ma operationId `decisions.recommendation.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Rekomendacja” bez zamiany null na zero.","Odzyskanie kroku onboarding do pierwszej warto ci rekomendacja: `ONBOARDING_FIRST_VALUE_BLOCKED` dla kroku 7: zachowaj niesekretne dane formularza i route `/app/decisions/rekomendacje`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia onboarding do pierwszej warto ci rekomendacja: Checkpoint `E2E_90_02_07_rekomendacja` zapisuje zakończony step_no=7, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Rekomendacja” obowiązuje domenowy warunek: operacja `decisions.recommendation.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.recommendation.read.response.json` przechodzi walidację schema, a następna powierzchnia „stan końcowy procesu” jest osiągalna wyłącznie zgodnie z procesem 90.02.","Asercja domenowa onboarding do pierwszej warto ci rekomendacja: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_02_07_decisions_recommendation_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `ONBOARDING_FIRST_VALUE_BLOCKED` w kontrolowanym scenariuszu błędu.",E2E_90_02_07_rekomendacja
90.03,Zmiana workspace,1,Aktywny moduł,07-centrum-dowodzenia/30-01-widok-glowny.md,/app/command-center/widok-glowny,"Na powierzchni „Aktywny moduł” użytkownik uruchamia `command-center.overview.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",command-center.overview.read,query,e2e_90_03_01_command_center_overview_read,fixtures/e2e/90-03/01-aktywny-modu.json,Warunek domenowy zmiana workspace aktywny modu: Aktor posiada `analytics.read`; fixture ładuje request `fixtures/api/command-center.overview.read.request.json` i stan domeny wymagany dla kroku 1 procesu 90.03. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CommandCenterOverviewReadResponse` ma operationId `command-center.overview.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Aktywny moduł” bez zamiany null na zero.","Odzyskanie kroku zmiana workspace aktywny modu: `WORKSPACE_SWITCH_FAILED` dla kroku 1: zachowaj niesekretne dane formularza i route `/app/command-center/widok-glowny`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia zmiana workspace aktywny modu: Checkpoint `E2E_90_03_01_aktywny-modul` zapisuje zakończony step_no=1, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `analytics.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Aktywny moduł” obowiązuje domenowy warunek: operacja `command-center.overview.read` jest widoczna w audycie, fixture response `fixtures/api/command-center.overview.read.response.json` przechodzi walidację schema, a następna powierzchnia „Otwarcie przełącznika workspace” jest osiągalna wyłącznie zgodnie z procesem 90.03.","Asercja domenowa zmiana workspace aktywny modu: Sprawdź operation kind `query`, capability `analytics.read`, schema request/response, expected event `e2e_90_03_01_command_center_overview_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `WORKSPACE_SWITCH_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_03_01_aktywny-modul
90.03,Zmiana workspace,2,Otwarcie przełącznika workspace,06-powloka-produktu-i-nawigacja/20-06-workspace-switcher.md,/app/shell/workspace-switcher,"Na powierzchni „Otwarcie przełącznika workspace” użytkownik uruchamia `auth.session.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",auth.session.read,query,e2e_90_03_02_auth_session_read,fixtures/e2e/90-03/02-otwarcie-prze-cznika-workspace.json,Warunek domenowy zmiana workspace otwarcie prze cznika workspace: Aktor posiada `auth.read`; fixture ładuje request `fixtures/api/auth.session.read.request.json` i stan domeny wymagany dla kroku 2 procesu 90.03. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `AuthSessionReadResponse` ma operationId `auth.session.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Otwarcie przełącznika workspace” bez zamiany null na zero.","Odzyskanie kroku zmiana workspace otwarcie prze cznika workspace: `WORKSPACE_SWITCH_FAILED` dla kroku 2: zachowaj niesekretne dane formularza i route `/app/shell/workspace-switcher`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia zmiana workspace otwarcie prze cznika workspace: Checkpoint `E2E_90_03_02_otwarcie-przelacznika-workspace` zapisuje zakończony step_no=2, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `auth.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Otwarcie przełącznika workspace” obowiązuje domenowy warunek: operacja `auth.session.read` jest widoczna w audycie, fixture response `fixtures/api/auth.session.read.response.json` przechodzi walidację schema, a następna powierzchnia „Walidacja dostępu” jest osiągalna wyłącznie zgodnie z procesem 90.03.","Asercja domenowa zmiana workspace otwarcie prze cznika workspace: Sprawdź operation kind `query`, capability `auth.read`, schema request/response, expected event `e2e_90_03_02_auth_session_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `WORKSPACE_SWITCH_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_03_02_otwarcie-przelacznika-workspace
90.03,Zmiana workspace,3,Walidacja dostępu,03-dostep-rejestracja-onboarding/powierzchnie-auth/auth-21-rozwiazanie-dostepu.md,/auth/access-resolution,Na powierzchni „Walidacja dostępu” użytkownik uruchamia `access.resolve`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,access.resolve,command,e2e_90_03_03_access_resolve,fixtures/e2e/90-03/03-walidacja-dost-pu.json,Warunek domenowy zmiana workspace walidacja dost pu: Aktor posiada `access.read`; fixture ładuje request `fixtures/api/access.resolve.request.json` i stan domeny wymagany dla kroku 3 procesu 90.03. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `access.resolve`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Zmiana workspace”.","Odzyskanie kroku zmiana workspace walidacja dost pu: `WORKSPACE_SWITCH_FAILED` dla kroku 3: zachowaj niesekretne dane formularza i route `/auth/access-resolution`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia zmiana workspace walidacja dost pu: Checkpoint `E2E_90_03_03_walidacja-dostepu` zapisuje zakończony step_no=3, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `access.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Walidacja dostępu” obowiązuje domenowy warunek: operacja `access.resolve` jest widoczna w audycie, fixture response `fixtures/api/access.resolve.response.json` przechodzi walidację schema, a następna powierzchnia „Zmiana workspace” jest osiągalna wyłącznie zgodnie z procesem 90.03.","Asercja domenowa zmiana workspace walidacja dost pu: Sprawdź operation kind `command`, capability `access.read`, schema request/response, expected event `e2e_90_03_03_access_resolve`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `WORKSPACE_SWITCH_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_03_03_walidacja-dostepu
90.03,Zmiana workspace,4,Zmiana workspace,03-dostep-rejestracja-onboarding/powierzchnie-auth/auth-23-wybor-obszaru-roboczego.md,/auth/workspace,Na powierzchni „Zmiana workspace” użytkownik uruchamia `access.workspace.select`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,access.workspace.select,command,e2e_90_03_04_access_workspace_select,fixtures/e2e/90-03/04-zmiana-workspace.json,Warunek domenowy zmiana workspace zmiana workspace: Aktor posiada `workspace.write`; fixture ładuje request `fixtures/api/access.workspace.select.request.json` i stan domeny wymagany dla kroku 4 procesu 90.03. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `access.workspace.select`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Zachowanie modułu albo fallback”.","Odzyskanie kroku zmiana workspace zmiana workspace: `WORKSPACE_SWITCH_FAILED` dla kroku 4: zachowaj niesekretne dane formularza i route `/auth/workspace`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia zmiana workspace zmiana workspace: Checkpoint `E2E_90_03_04_zmiana-workspace` zapisuje zakończony step_no=4, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `workspace.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Zmiana workspace” obowiązuje domenowy warunek: operacja `access.workspace.select` jest widoczna w audycie, fixture response `fixtures/api/access.workspace.select.response.json` przechodzi walidację schema, a następna powierzchnia „Zachowanie modułu albo fallback” jest osiągalna wyłącznie zgodnie z procesem 90.03.","Asercja domenowa zmiana workspace zmiana workspace: Sprawdź operation kind `command`, capability `workspace.write`, schema request/response, expected event `e2e_90_03_04_access_workspace_select`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `WORKSPACE_SWITCH_FAILED` w kontrolowanym scenariuszu błędu.",E2E_90_03_04_zmiana-workspace
